"coded_run","cooccur","fit","fitfilt","mu","run","sim","run_name","sym"
"20","46","'-1.33","0","'-0.36","CompSparseSp20","0","CompSparseSp20","0"
"20","53","'-1.41","0","'-0.18","CompSparseSp20","0","CompSparseSp20","0"
"20","62","'-0.49","'-0.49","'-0.07","CompSparseSp20","0","CompSparseSp20","0"
"20","66","'-0.22","'-0.22","'-0.11","CompSparseSp20","0","CompSparseSp20","0"
"20","72","'-0.12","'-0.12","0.04","CompSparseSp20","0","CompSparseSp20","0"
"20","79","1.06","1.06","0.13","CompSparseSp20","0","CompSparseSp20","0"
"20","79","0.57","0.57","0.11","CompSparseSp20","0","CompSparseSp20","0"
"20","85","1.56","1.56","0.13","CompSparseSp20","0","CompSparseSp20","0"
"20","82","'-0.68","'-0.68","0.17","CompSparseSp20","'-1","CompSparseSp20","0"
"20","17","'-0.11","0","'-1.36","CompSparseSp20","0","CompSparseSp20","0"
"20","22","'-0.72","0","'-2.27","CompSparseSp20","0","CompSparseSp20","0"
"20","16","'-0.6","0","'-1.77","CompSparseSp20","0","CompSparseSp20","0"
"20","25","1.43","1.43","'-1.95","CompSparseSp20","0","CompSparseSp20","0"
"20","16","'-0.21","0","'-1.35","CompSparseSp20","0","CompSparseSp20","0"
"20","18","'-1.44","0","'-1.2","CompSparseSp20","0","CompSparseSp20","0"
"20","24","'-0.99","0","'-0.92","CompSparseSp20","0","CompSparseSp20","0"
"20","27","'-1.86","0","'-0.84","CompSparseSp20","0","CompSparseSp20","0"
"20","32","'-1.66","0","'-0.62","CompSparseSp20","0","CompSparseSp20","0"
"20","40","'-1.19","0","'-0.47","CompSparseSp20","0","CompSparseSp20","0"
"20","51","'-0.99","0","'-0.1","CompSparseSp20","0","CompSparseSp20","0"
"20","57","'-0.79","0","'-0.15","CompSparseSp20","0","CompSparseSp20","0"
"20","66","0","0","'-0.07","CompSparseSp20","0","CompSparseSp20","0"
"20","70","0.11","0.11","'-0.04","CompSparseSp20","0","CompSparseSp20","0"
"20","74","0.13","0.13","0.06","CompSparseSp20","0","CompSparseSp20","0"
"20","80","0.66","0.66","0.15","CompSparseSp20","0","CompSparseSp20","0"
"20","80","0.35","0.35","0.17","CompSparseSp20","0","CompSparseSp20","0"
"20","87","1.06","1.06","0.18","CompSparseSp20","0","CompSparseSp20","0"
"20","82","'-0.06","'-0.06","0.4","CompSparseSp20","'-1","CompSparseSp20","0"
"20","18","1.58","1.58","'-1.73","CompSparseSp20","0","CompSparseSp20","0"
"20","37","'-0.9","0","'-0.47","CompSparseSp20","0","CompSparseSp20","0"
"20","20","'-0.25","0","'-2.22","CompSparseSp20","0","CompSparseSp20","0"
"20","13","1.78","1.78","'-2.62","CompSparseSp20","0","CompSparseSp20","0"
"20","40","'-0.66","0","'-0.14","CompSparseSp20","0","CompSparseSp20","0"
"20","44","'-0.62","0","'-0.07","CompSparseSp20","0","CompSparseSp20","0"
"20","51","'-0.1","0","'-0.02","CompSparseSp20","0","CompSparseSp20","0"
"20","52","0","0","'-0.03","CompSparseSp20","0","CompSparseSp20","0"
"20","60","0","0","0.02","CompSparseSp20","0","CompSparseSp20","0"
"20","66","0.34","0.34","0.07","CompSparseSp20","0","CompSparseSp20","0"
"20","35","'-0.7","0","'-0.24","CompSparseSp20","0","CompSparseSp20","0"
"20","72","0.72","0.72","0.1","CompSparseSp20","0","CompSparseSp20","0"
"20","80","0.76","0.76","0.16","CompSparseSp20","0","CompSparseSp20","0"
"20","78","'-0.28","'-0.28","0.2","CompSparseSp20","0","CompSparseSp20","0"
"20","75","'-0.3","'-0.3","0.27","CompSparseSp20","0","CompSparseSp20","0"
"20","70","'-0.35","'-0.35","0.21","CompSparseSp20","0","CompSparseSp20","0"
"20","66","'-0.31","'-0.31","0.13","CompSparseSp20","0","CompSparseSp20","0"
"20","17","'-0.37","0","'-1.96","CompSparseSp20","0","CompSparseSp20","0"
"20","78","0.84","0.84","0.14","CompSparseSp20","0","CompSparseSp20","0"
"20","32","'-0.8","0","'-0.42","CompSparseSp20","0","CompSparseSp20","0"
"20","28","'-1.15","0","'-0.42","CompSparseSp20","0","CompSparseSp20","0"
"20","22","'-0.69","0","'-0.78","CompSparseSp20","0","CompSparseSp20","0"
"20","45","'-1.27","0","'-0.12","CompSparseSp20","0","CompSparseSp20","0"
"20","51","'-0.23","0","'-0.07","CompSparseSp20","0","CompSparseSp20","0"
"20","56","0","0","'-0.01","CompSparseSp20","0","CompSparseSp20","0"
"20","60","'-0.16","0","0","CompSparseSp20","0","CompSparseSp20","0"
"20","63","0.78","0.78","0.1","CompSparseSp20","0","CompSparseSp20","0"
"20","72","1.01","1.01","0.1","CompSparseSp20","0","CompSparseSp20","0"
"20","79","1.3","1.3","0.12","CompSparseSp20","0","CompSparseSp20","0"
"20","78","0.94","0.94","0.3","CompSparseSp20","0","CompSparseSp20","0"
"20","82","0.43","0.43","0.27","CompSparseSp20","0","CompSparseSp20","0"
"20","72","'-0.25","'-0.25","0.34","CompSparseSp20","0","CompSparseSp20","0"
"20","75","'-0.55","'-0.55","0.36","CompSparseSp20","0","CompSparseSp20","0"
"20","71","'-0.36","'-0.36","0.41","CompSparseSp20","0","CompSparseSp20","0"
"20","66","'-0.21","'-0.21","0.38","CompSparseSp20","0","CompSparseSp20","0"
"20","62","'-0.33","'-0.33","0.25","CompSparseSp20","0","CompSparseSp20","0"
"20","22","'-0.7","0","'-0.91","CompSparseSp20","0","CompSparseSp20","0"
"20","18","0.24","0.24","'-1.85","CompSparseSp20","0","CompSparseSp20","0"
"20","23","'-1.63","0","'-1.39","CompSparseSp20","0","CompSparseSp20","0"
"20","27","'-0.83","0","'-1.21","CompSparseSp20","0","CompSparseSp20","0"
"20","29","'-0.94","0","'-1.08","CompSparseSp20","0","CompSparseSp20","0"
"20","27","'-2.16","0","'-1.07","CompSparseSp20","0","CompSparseSp20","0"
"20","31","'-1.61","0","'-0.84","CompSparseSp20","0","CompSparseSp20","0"
"20","37","'-0.78","0","'-0.68","CompSparseSp20","0","CompSparseSp20","0"
"20","42","'-1.74","0","'-0.49","CompSparseSp20","0","CompSparseSp20","0"
"20","49","0.49","0.49","'-0.42","CompSparseSp20","0","CompSparseSp20","0"
"20","59","0","0","'-0.15","CompSparseSp20","0","CompSparseSp20","0"
"20","67","0.15","0.15","'-0.12","CompSparseSp20","0","CompSparseSp20","0"
"20","72","'-0.39","'-0.39","'-0.01","CompSparseSp20","0","CompSparseSp20","0"
"20","75","'-0.82","'-0.82","'-0.1","CompSparseSp20","'-1","CompSparseSp20","0"
"20","82","'-0.26","'-0.26","0.11","CompSparseSp20","0","CompSparseSp20","0"
"20","84","0.12","0.12","0.2","CompSparseSp20","0","CompSparseSp20","0"
"20","84","0.46","0.46","0.46","CompSparseSp20","0","CompSparseSp20","0"
"20","80","1.33","1.33","0.54","CompSparseSp20","0","CompSparseSp20","0"
"20","79","1.39","1.39","0.65","CompSparseSp20","0","CompSparseSp20","0"
"20","15","0.45","0.45","'-2.84","CompSparseSp20","0","CompSparseSp20","0"
"20","23","'-0.8","0","'-1.3","CompSparseSp20","0","CompSparseSp20","0"
"20","20","'-1.62","0","'-2.33","CompSparseSp20","0","CompSparseSp20","0"
"20","22","'-0.3","0","'-1.24","CompSparseSp20","0","CompSparseSp20","0"
"20","15","0.9","0.9","'-1.78","CompSparseSp20","0","CompSparseSp20","0"
"20","36","'-1.82","0","'-0.8","CompSparseSp20","0","CompSparseSp20","0"
"20","41","'-1.13","0","'-0.75","CompSparseSp20","0","CompSparseSp20","0"
"20","47","'-1.23","0","'-0.55","CompSparseSp20","0","CompSparseSp20","0"
"20","52","'-1.25","0","'-0.3","CompSparseSp20","0","CompSparseSp20","0"
"20","58","'-0.07","0","'-0.23","CompSparseSp20","0","CompSparseSp20","0"
"20","69","0","0","'-0.16","CompSparseSp20","0","CompSparseSp20","0"
"20","74","0.55","0.55","0.05","CompSparseSp20","0","CompSparseSp20","0"
"20","82","0.46","0.46","0.07","CompSparseSp20","0","CompSparseSp20","0"
"20","80","0.92","0.92","0.18","CompSparseSp20","0","CompSparseSp20","0"
"20","82","0.07","0.07","0.4","CompSparseSp20","0","CompSparseSp20","0"
"20","84","0.19","0.19","0.45","CompSparseSp20","0","CompSparseSp20","0"
"20","80","0.5","0.5","0.69","CompSparseSp20","0","CompSparseSp20","0"
"20","74","0.23","0.23","0.75","CompSparseSp20","0","CompSparseSp20","0"
"20","72","0.27","0.27","0.86","CompSparseSp20","0","CompSparseSp20","0"
"20","19","'-0.46","0","'-1.77","CompSparseSp20","0","CompSparseSp20","0"
"20","19","'-1.47","0","'-1.54","CompSparseSp20","0","CompSparseSp20","0"
"20","82","'-0.78","'-0.78","0.07","CompSparseSp20","0","CompSparseSp20","0"
"20","40","'-1.39","0","'-0.41","CompSparseSp20","0","CompSparseSp20","0"
"20","82","0.76","0.76","0.43","CompSparseSp20","0","CompSparseSp20","0"
"20","82","0.54","0.54","0.19","CompSparseSp20","0","CompSparseSp20","0"
"20","81","1.06","1.06","0.14","CompSparseSp20","0","CompSparseSp20","0"
"20","76","0.83","0.83","0.05","CompSparseSp20","0","CompSparseSp20","0"
"20","72","'-0.79","'-0.79","0.02","CompSparseSp20","0","CompSparseSp20","0"
"20","67","'-1.11","'-1.11","'-0.21","CompSparseSp20","0","CompSparseSp20","0"
"20","61","'-0.7","'-0.7","'-0.21","CompSparseSp20","0","CompSparseSp20","0"
"20","53","'-2.05","0","'-0.43","CompSparseSp20","0","CompSparseSp20","0"
"20","83","2.56","2.56","0.73","CompSparseSp20","0","CompSparseSp20","0"
"20","42","'-2.42","0","'-0.78","CompSparseSp20","0","CompSparseSp20","0"
"20","26","'-1.32","0","'-1.44","CompSparseSp20","0","CompSparseSp20","0"
"20","22","'-2.13","0","'-1.55","CompSparseSp20","0","CompSparseSp20","0"
"20","18","'-1.46","0","'-1.8","CompSparseSp20","0","CompSparseSp20","0"
"20","15","0","0","'-2","CompSparseSp20","0","CompSparseSp20","0"
"20","13","0.16","0.16","'-2.37","CompSparseSp20","0","CompSparseSp20","0"
"20","12","0.56","0.56","'-2.27","CompSparseSp20","0","CompSparseSp20","0"
"20","16","'-0.39","0","'-2.37","CompSparseSp20","0","CompSparseSp20","0"
"20","35","'-2.92","0","'-0.84","CompSparseSp20","0","CompSparseSp20","0"
"20","25","0.36","0.36","'-1.41","CompSparseSp20","0","CompSparseSp20","0"
"20","20","'-0.2","0","'-1.43","CompSparseSp20","0","CompSparseSp20","0"
"20","16","0.92","0.92","'-1.23","CompSparseSp20","0","CompSparseSp20","0"
"20","84","0.61","0.61","0.15","CompSparseSp20","0","CompSparseSp20","0"
"20","83","1.4","1.4","0.16","CompSparseSp20","0","CompSparseSp20","0"
"20","80","'-0.19","'-0.19","0.04","CompSparseSp20","'-1","CompSparseSp20","0"
"20","78","0.43","0.43","0.06","CompSparseSp20","0","CompSparseSp20","0"
"20","75","0.65","0.65","0.05","CompSparseSp20","0","CompSparseSp20","0"
"20","70","'-0.79","'-0.79","'-0.03","CompSparseSp20","0","CompSparseSp20","0"
"20","64","0.13","0.13","'-0.02","CompSparseSp20","0","CompSparseSp20","0"
"20","58","'-0.64","'-0.64","'-0.08","CompSparseSp20","0","CompSparseSp20","0"
"20","53","'-1.29","'-1.29","'-0.2","CompSparseSp20","0","CompSparseSp20","0"
"20","45","'-0.59","0","'-0.24","CompSparseSp20","0","CompSparseSp20","0"
"20","37","'-0.95","0","'-0.43","CompSparseSp20","0","CompSparseSp20","0"
"20","28","'-1.38","0","'-0.54","CompSparseSp20","0","CompSparseSp20","0"
"20","22","'-1.03","0","'-0.57","CompSparseSp20","0","CompSparseSp20","0"
"20","22","'-1.12","0","'-0.59","CompSparseSp20","0","CompSparseSp20","0"
"20","17","'-0.84","0","'-1","CompSparseSp20","0","CompSparseSp20","0"
"20","19","'-0.11","0","'-1.18","CompSparseSp20","0","CompSparseSp20","0"
"20","15","'-0.13","0","'-1.28","CompSparseSp20","0","CompSparseSp20","0"
"20","18","0.15","0.15","'-2.31","CompSparseSp20","0","CompSparseSp20","0"
"20","80","0.34","0.34","0.5","CompSparseSp20","'-1","CompSparseSp20","0"
"20","85","1.21","1.21","0.22","CompSparseSp20","0","CompSparseSp20","0"
"20","84","0.25","0.25","0.19","CompSparseSp20","0","CompSparseSp20","0"
"20","78","'-0.51","'-0.51","0.13","CompSparseSp20","0","CompSparseSp20","0"
"20","75","0.15","0.15","'-0.1","CompSparseSp20","0","CompSparseSp20","0"
"20","71","'-0.14","'-0.14","'-0.16","CompSparseSp20","0","CompSparseSp20","0"
"20","61","'-1.1","0","'-0.23","CompSparseSp20","0","CompSparseSp20","0"
"20","51","'-1.69","0","'-0.55","CompSparseSp20","0","CompSparseSp20","0"
"20","45","'-2.45","0","'-0.79","CompSparseSp20","0","CompSparseSp20","0"
"20","37","'-1.28","0","'-1.23","CompSparseSp20","0","CompSparseSp20","0"
"20","32","'-2.51","0","'-1.41","CompSparseSp20","0","CompSparseSp20","0"
"20","27","'-1.75","0","'-1.6","CompSparseSp20","0","CompSparseSp20","0"
"20","22","'-1.19","0","'-2.13","CompSparseSp20","0","CompSparseSp20","0"
"20","20","'-0.54","0","'-2.2","CompSparseSp20","0","CompSparseSp20","0"
"20","15","'-0.3","0","'-2.55","CompSparseSp20","0","CompSparseSp20","0"
"20","15","'-0.4","0","'-2.53","CompSparseSp20","0","CompSparseSp20","0"
"20","17","0.08","0.08","'-2.35","CompSparseSp20","0","CompSparseSp20","0"
"20","75","0.64","0.64","0.93","CompSparseSp20","0","CompSparseSp20","0"
"20","85","1","1","0.4","CompSparseSp20","0","CompSparseSp20","0"
"20","83","0.79","0.79","0.47","CompSparseSp20","0","CompSparseSp20","0"
"20","81","1.09","1.09","0.19","CompSparseSp20","0","CompSparseSp20","0"
"20","82","1.07","1.07","0.37","CompSparseSp20","0","CompSparseSp20","0"
"20","81","0.51","0.51","0.74","CompSparseSp20","0","CompSparseSp20","0"
"20","82","0.55","0.55","0.78","CompSparseSp20","0","CompSparseSp20","0"
"20","84","0.81","0.81","0.48","CompSparseSp20","0","CompSparseSp20","0"
"20","77","0.21","0.21","0","CompSparseSp20","0","CompSparseSp20","0"
"20","71","0.19","0.19","'-0.02","CompSparseSp20","0","CompSparseSp20","0"
"20","67","'-0.73","'-0.73","'-0.05","CompSparseSp20","0","CompSparseSp20","0"
"20","59","0","0","'-0.14","CompSparseSp20","0","CompSparseSp20","0"
"20","48","'-0.63","0","'-0.33","CompSparseSp20","0","CompSparseSp20","0"
"20","83","0.74","0.74","0.14","CompSparseSp20","0","CompSparseSp20","0"
"20","32","'-1.28","0","'-0.73","CompSparseSp20","0","CompSparseSp20","0"
"20","80","'-0.59","'-0.59","0.07","CompSparseSp20","0","CompSparseSp20","0"
"20","23","'-1.44","0","'-1.06","CompSparseSp20","0","CompSparseSp20","0"
"20","19","'-1.13","0","'-1.33","CompSparseSp20","0","CompSparseSp20","0"
"20","20","'-0.81","0","'-1.33","CompSparseSp20","0","CompSparseSp20","0"
"20","14","0.22","0.22","'-1.53","CompSparseSp20","0","CompSparseSp20","0"
"20","16","'-0.23","0","'-1.56","CompSparseSp20","0","CompSparseSp20","0"
"20","16","0.32","0.32","'-1.46","CompSparseSp20","0","CompSparseSp20","0"
"20","78","1.6","1.6","1.05","CompSparseSp20","0","CompSparseSp20","0"
"20","28","'-1.85","0","'-0.9","CompSparseSp20","0","CompSparseSp20","0"
"21","78","0","0","0.07","CompSparseSp20","0","CompSparseSp20+","1"
"21","73","'-0.44","'-0.44","'-0.02","CompSparseSp20","0","CompSparseSp20+","1"
"21","66","0","0","'-0.24","CompSparseSp20","0","CompSparseSp20+","1"
"21","59","0","0","'-0.37","CompSparseSp20","0","CompSparseSp20+","1"
"21","47","'-0.81","0","'-0.63","CompSparseSp20","0","CompSparseSp20+","1"
"21","83","0","0","0.48","CompSparseSp20","0","CompSparseSp20+","1"
"21","41","0","0","'-0.87","CompSparseSp20","0","CompSparseSp20+","1"
"21","36","'-2.07","0","'-0.92","CompSparseSp20","0","CompSparseSp20+","1"
"21","17","0","0","'-2.29","CompSparseSp20","0","CompSparseSp20+","1"
"21","22","0","0","'-1.94","CompSparseSp20","0","CompSparseSp20+","1"
"21","20","0","0","'-2.09","CompSparseSp20","0","CompSparseSp20+","1"
"21","19","0.74","0.74","'-2.15","CompSparseSp20","0","CompSparseSp20+","1"
"21","68","0","0","0.9","CompSparseSp20","0","CompSparseSp20+","1"
"21","74","1.23","1.23","0.62","CompSparseSp20","0","CompSparseSp20+","1"
"21","81","0","0","0.61","CompSparseSp20","0","CompSparseSp20+","1"
"21","82","0","0","0.14","CompSparseSp20","0","CompSparseSp20+","1"
"21","39","0","0","'-1.45","CompSparseSp20","0","CompSparseSp20+","1"
"21","84","0","0","0.25","CompSparseSp20","0","CompSparseSp20+","1"
"21","20","0.56","0.56","'-0.76","CompSparseSp20","0","CompSparseSp20+","1"
"21","83","0","0","0.73","CompSparseSp20","0","CompSparseSp20+","1"
"21","84","0","0","0.32","CompSparseSp20","0","CompSparseSp20+","1"
"21","78","0.36","0.36","0.05","CompSparseSp20","0","CompSparseSp20+","1"
"21","74","0","0","'-0.07","CompSparseSp20","0","CompSparseSp20+","1"
"21","67","0.12","0.12","'-0.22","CompSparseSp20","0","CompSparseSp20+","1"
"21","55","0","0","'-0.51","CompSparseSp20","0","CompSparseSp20+","1"
"21","51","0","0","'-0.66","CompSparseSp20","0","CompSparseSp20+","1"
"21","44","'-1.79","0","'-0.96","CompSparseSp20","0","CompSparseSp20+","1"
"21","37","0","0","'-1.1","CompSparseSp20","0","CompSparseSp20+","1"
"21","31","0","0","'-1.41","CompSparseSp20","0","CompSparseSp20+","1"
"21","27","0","0","'-1.58","CompSparseSp20","0","CompSparseSp20+","1"
"21","39","'-1.07","0","'-0.83","CompSparseSp20","0","CompSparseSp20+","1"
"21","24","'-1.74","0","'-0.88","CompSparseSp20","0","CompSparseSp20+","1"
"21","18","'-0.91","0","'-1.09","CompSparseSp20","0","CompSparseSp20+","1"
"21","19","'-1.46","0","'-1.28","CompSparseSp20","0","CompSparseSp20+","1"
"21","24","'-1.18","0","'-1.27","CompSparseSp20","0","CompSparseSp20+","1"
"21","24","1.95","1.95","'-1.47","CompSparseSp20","0","CompSparseSp20+","1"
"21","74","1.3","1.3","1.02","CompSparseSp20","0","CompSparseSp20+","1"
"21","79","0","0","0.46","CompSparseSp20","0","CompSparseSp20+","1"
"21","71","0","0","0.03","CompSparseSp20","0","CompSparseSp20+","1"
"21","68","1.34","1.34","0.3","CompSparseSp20","0","CompSparseSp20+","1"
"21","76","0","0","'-0.01","CompSparseSp20","0","CompSparseSp20+","1"
"21","57","0","0","0.03","CompSparseSp20","0","CompSparseSp20+","1"
"21","53","0.13","0.13","0.08","CompSparseSp20","0","CompSparseSp20+","1"
"21","50","0","0","0.02","CompSparseSp20","0","CompSparseSp20+","1"
"21","45","0","0","0.07","CompSparseSp20","0","CompSparseSp20+","1"
"21","43","0","0","'-0.06","CompSparseSp20","0","CompSparseSp20+","1"
"21","39","0","0","'-0.16","CompSparseSp20","0","CompSparseSp20+","1"
"21","39","0","0","'-0.16","CompSparseSp20","0","CompSparseSp20+","1"
"21","33","0","0","'-0.23","CompSparseSp20","0","CompSparseSp20+","1"
"21","31","0.75","0.75","'-0.34","CompSparseSp20","0","CompSparseSp20+","1"
"21","56","'-0.61","'-0.61","0.55","CompSparseSp20","0","CompSparseSp20+","1"
"21","62","'-0.82","'-0.82","0.54","CompSparseSp20","0","CompSparseSp20+","1"
"21","70","'-0.46","'-0.46","0.49","CompSparseSp20","0","CompSparseSp20+","1"
"21","75","'-0.23","'-0.23","0.47","CompSparseSp20","0","CompSparseSp20+","1"
"21","78","0.56","0.56","0.4","CompSparseSp20","0","CompSparseSp20+","1"
"21","81","0.45","0.45","0.32","CompSparseSp20","0","CompSparseSp20+","1"
"21","68","0","0","'-0.4","CompSparseSp20","'-1","CompSparseSp20+","1"
"21","80","1.26","1.26","0.19","CompSparseSp20","0","CompSparseSp20+","1"
"21","57","0","0","'-0.02","CompSparseSp20","0","CompSparseSp20+","1"
"21","81","0.28","0.28","0.05","CompSparseSp20","0","CompSparseSp20+","1"
"21","62","0.57","0.57","0.06","CompSparseSp20","0","CompSparseSp20+","1"
"21","68","0.41","0.41","0.06","CompSparseSp20","0","CompSparseSp20+","1"
"21","68","0.49","0.49","'-0.01","CompSparseSp20","0","CompSparseSp20+","1"
"21","57","0","0","'-0.2","CompSparseSp20","0","CompSparseSp20+","1"
"21","55","0","0","'-0.3","CompSparseSp20","0","CompSparseSp20+","1"
"21","47","'-1.22","0","'-0.57","CompSparseSp20","0","CompSparseSp20+","1"
"21","41","0","0","'-0.75","CompSparseSp20","0","CompSparseSp20+","1"
"21","35","0","0","'-0.97","CompSparseSp20","0","CompSparseSp20+","1"
"21","30","0","0","'-1.06","CompSparseSp20","0","CompSparseSp20+","1"
"21","24","0","0","'-1.31","CompSparseSp20","0","CompSparseSp20+","1"
"21","24","0","0","'-1.74","CompSparseSp20","0","CompSparseSp20+","1"
"21","17","0","0","'-1.91","CompSparseSp20","0","CompSparseSp20+","1"
"21","18","'-0.98","0","'-2.09","CompSparseSp20","0","CompSparseSp20+","1"
"21","57","0","0","0.13","CompSparseSp20","0","CompSparseSp20+","1"
"21","61","'-0.18","'-0.18","0.04","CompSparseSp20","0","CompSparseSp20+","1"
"21","66","0","0","0.14","CompSparseSp20","0","CompSparseSp20+","1"
"21","69","0","0","0.1","CompSparseSp20","0","CompSparseSp20+","1"
"21","68","0","0","0.07","CompSparseSp20","0","CompSparseSp20+","1"
"21","71","0","0","0.1","CompSparseSp20","0","CompSparseSp20+","1"
"21","65","0","0","0.08","CompSparseSp20","0","CompSparseSp20+","1"
"21","84","0","0","0.28","CompSparseSp20","0","CompSparseSp20+","1"
"21","86","0","0","0.25","CompSparseSp20","0","CompSparseSp20+","1"
"21","82","0","0","0.64","CompSparseSp20","0","CompSparseSp20+","1"
"21","31","'-1.37","0","'-1.35","CompSparseSp20","0","CompSparseSp20+","1"
"21","78","0","0","0.06","CompSparseSp20","'-1","CompSparseSp20+","1"
"21","81","0","0","0.17","CompSparseSp20","0","CompSparseSp20+","1"
"21","80","0","0","0.1","CompSparseSp20","0","CompSparseSp20+","1"
"21","76","0","0","0.07","CompSparseSp20","0","CompSparseSp20+","1"
"21","74","0","0","0.06","CompSparseSp20","0","CompSparseSp20+","1"
"21","61","0","0","'-0.29","CompSparseSp20","0","CompSparseSp20+","1"
"21","62","'-0.93","'-0.93","'-0.01","CompSparseSp20","0","CompSparseSp20+","1"
"21","57","0","0","'-0.14","CompSparseSp20","0","CompSparseSp20+","1"
"21","52","'-1.3","0","'-0.17","CompSparseSp20","0","CompSparseSp20+","1"
"21","43","0","0","'-0.32","CompSparseSp20","0","CompSparseSp20+","1"
"21","34","0","0","'-0.56","CompSparseSp20","0","CompSparseSp20+","1"
"21","29","'-1.5","0","'-0.75","CompSparseSp20","0","CompSparseSp20+","1"
"21","24","0","0","'-0.75","CompSparseSp20","0","CompSparseSp20+","1"
"21","19","0","0","'-0.98","CompSparseSp20","0","CompSparseSp20+","1"
"21","18","0","0","'-1.1","CompSparseSp20","0","CompSparseSp20+","1"
"21","18","0","0","'-1.2","CompSparseSp20","0","CompSparseSp20+","1"
"21","22","'-0.68","0","'-1.36","CompSparseSp20","0","CompSparseSp20+","1"
"21","24","0","0","'-1.37","CompSparseSp20","0","CompSparseSp20+","1"
"21","24","1.77","1.77","'-1.4","CompSparseSp20","0","CompSparseSp20+","1"
"21","18","'-1.56","0","'-1.18","CompSparseSp20","0","CompSparseSp20+","1"
"21","42","0.24","0.24","'-0.27","CompSparseSp20","0","CompSparseSp20+","1"
"21","37","'-1.14","0","'-0.33","CompSparseSp20","0","CompSparseSp20+","1"
"21","33","'-1.49","0","'-0.44","CompSparseSp20","0","CompSparseSp20+","1"
"21","78","'-4.24","'-4.24","'-0.14","CompSparseSp20","'-1","CompSparseSp20+","1"
"21","79","1.6","1.6","0.12","CompSparseSp20","0","CompSparseSp20+","1"
"21","77","1.59","1.59","0.05","CompSparseSp20","0","CompSparseSp20+","1"
"21","71","0.65","0.65","0.04","CompSparseSp20","0","CompSparseSp20+","1"
"21","68","'-0.18","'-0.18","0.01","CompSparseSp20","0","CompSparseSp20+","1"
"21","57","0.74","0.74","'-0.08","CompSparseSp20","0","CompSparseSp20+","1"
"21","56","'-0.35","'-0.35","'-0.1","CompSparseSp20","0","CompSparseSp20+","1"
"21","51","'-0.95","0","'-0.15","CompSparseSp20","0","CompSparseSp20+","1"
"21","47","'-1.74","0","'-0.12","CompSparseSp20","0","CompSparseSp20+","1"
"21","37","'-2.36","0","'-0.52","CompSparseSp20","0","CompSparseSp20+","1"
"21","30","'-0.65","0","'-0.47","CompSparseSp20","0","CompSparseSp20+","1"
"21","23","'-0.37","0","'-0.58","CompSparseSp20","0","CompSparseSp20+","1"
"21","21","'-1.44","0","'-0.72","CompSparseSp20","0","CompSparseSp20+","1"
"21","19","'-1.18","0","'-0.97","CompSparseSp20","0","CompSparseSp20+","1"
"21","19","'-0.8","0","'-1.26","CompSparseSp20","0","CompSparseSp20+","1"
"21","19","0","0","'-1.41","CompSparseSp20","0","CompSparseSp20+","1"
"21","28","2.75","2.75","'-1.53","CompSparseSp20","0","CompSparseSp20+","1"
"21","79","0","0","0.9","CompSparseSp20","0","CompSparseSp20+","1"
"21","83","0.26","0.26","0.19","CompSparseSp20","0","CompSparseSp20+","1"
"21","69","'-0.67","'-0.67","'-0.39","CompSparseSp20","0","CompSparseSp20+","1"
"21","75","'-0.17","'-0.17","'-0.03","CompSparseSp20","0","CompSparseSp20+","1"
"21","69","'-0.39","'-0.39","'-0.15","CompSparseSp20","0","CompSparseSp20+","1"
"21","62","'-0.67","0","'-0.35","CompSparseSp20","0","CompSparseSp20+","1"
"21","51","'-1.77","0","'-0.61","CompSparseSp20","0","CompSparseSp20+","1"
"21","46","'-2.14","0","'-0.87","CompSparseSp20","0","CompSparseSp20+","1"
"21","38","'-1.54","0","'-1.18","CompSparseSp20","0","CompSparseSp20+","1"
"21","32","'-2","0","'-1.32","CompSparseSp20","0","CompSparseSp20+","1"
"21","27","'-1.54","0","'-1.68","CompSparseSp20","0","CompSparseSp20+","1"
"21","23","'-0.87","0","'-1.87","CompSparseSp20","0","CompSparseSp20+","1"
"21","18","'-1.28","0","'-2.18","CompSparseSp20","0","CompSparseSp20+","1"
"21","18","'-0.65","0","'-2.4","CompSparseSp20","0","CompSparseSp20+","1"
"21","14","0.43","0.43","'-2.51","CompSparseSp20","0","CompSparseSp20+","1"
"21","19","0.72","0.72","'-2.19","CompSparseSp20","0","CompSparseSp20+","1"
"21","71","0","0","1.03","CompSparseSp20","0","CompSparseSp20+","1"
"21","76","1.49","1.49","0.84","CompSparseSp20","0","CompSparseSp20+","1"
"21","85","0.45","0.45","0.26","CompSparseSp20","0","CompSparseSp20+","1"
"21","86","1.29","1.29","0.51","CompSparseSp20","0","CompSparseSp20+","1"
"21","80","1.35","1.35","0.66","CompSparseSp20","0","CompSparseSp20+","1"
"21","77","2.27","2.27","0.95","CompSparseSp20","0","CompSparseSp20+","1"
"21","81","2.72","2.72","0.66","CompSparseSp20","0","CompSparseSp20+","1"
"21","73","1.24","1.24","0.09","CompSparseSp20","0","CompSparseSp20+","1"
"21","82","0","0","0.19","CompSparseSp20","0","CompSparseSp20+","1"
"21","81","0","0","0.11","CompSparseSp20","0","CompSparseSp20+","1"
"21","66","0","0","'-0.59","CompSparseSp20","0","CompSparseSp20+","1"
"21","70","'-0.4","'-0.4","'-0.11","CompSparseSp20","0","CompSparseSp20+","1"
